UserID,Total_Events,Total_Views,Total_AddToCart,Total_Purchases,Avg_Amount,Conversion_Rate
518,74,17,9,13,225.53167340404227,0.49999980769238167
519,71,8,7,9,306.2951408932432,0.5999996000002666
520,79,8,17,12,256.40808306455267,0.4799998080000768
521,81,9,13,7,236.232203861609,0.31818167355378474
522,66,7,5,12,232.7347984082937,0.9999991666673611
523,80,14,11,6,245.74301094128052,0.2399999040000384
524,77,13,15,10,219.6132697076524,0.3571427295918823
525,80,13,12,11,271.9218128994698,0.4399998240000704
526,75,10,10,12,205.09002370126723,0.59999970000015
527,73,12,14,8,255.93502851539282,0.30769218934915793
528,83,10,15,17,277.6533280894164,0.6799997280001088
529,76,3,10,7,340.3891719479879,0.5384611242606736
530,76,11,11,12,293.3150751701063,0.5454542975207739
531,73,6,5,9,297.6421500892966,0.8181810743808415
532,74,16,9,13,240.41838525529243,0.5199997920000832
533,75,11,11,6,195.1199181427527,0.27272714876038695
534,72,11,8,12,316.36628279394887,0.6315786149586237
535,79,9,11,10,270.18815477296624,0.49999975000012503
536,75,9,10,7,279.24805449464344,0.36842085872586383
537,70,10,13,9,228.2336581376985,0.3913041776938358
538,75,9,10,11,265.8609934049713,0.5789470637120717
539,68,8,10,9,228.80024775105454,0.49999972222237654
540,79,11,12,11,332.7201971438142,0.4782606616257993
541,80,15,9,15,266.2439921588048,0.6249997395834419
542,76,13,11,8,224.78672534820979,0.3333331944445023
543,76,11,13,13,265.63412024496944,0.5416664409723163
544,78,9,12,16,222.18483494721525,0.7619043990931433
545,77,9,12,7,215.95245038958222,0.3333331746032502
546,82,14,16,7,152.11223194345885,0.2333332555555815
547,77,11,10,17,249.78265865626895,0.8095234240364647
548,80,17,10,12,236.74344817276537,0.4444442798354519
549,73,13,14,7,219.79238452707236,0.25925916323734693
550,75,7,14,9,304.36820166987525,0.4285712244898931
551,71,10,9,8,265.73870919247565,0.42105240997241583
552,83,6,17,13,270.1042644331799,0.5652171455577628
553,66,5,11,7,315.29224913506806,0.4374997265626709
554,71,10,11,14,184.95598773621253,0.6666663492065004
555,67,11,6,7,228.96747044973037,0.41176446366796254
556,79,15,7,12,344.5335207109115,0.5454542975207739
557,77,10,15,8,260.37062679502327,0.3199998720000512
558,75,7,15,10,305.05380259359526,0.4545452479339782
559,77,6,9,15,263.241588855781,0.9999993333337778
560,70,13,5,13,247.6048538752467,0.7222218209878772
561,68,10,6,12,276.2017359215495,0.749999531250293
562,75,14,13,9,325.6592618223284,0.33333320987658893
563,73,8,12,12,352.1818393303453,0.59999970000015
564,71,9,13,7,274.8356687245265,0.31818167355378474
565,78,11,14,15,323.5770929738148,0.599999760000096
566,71,8,6,15,278.4435994168859,1.0714278061229956
567,78,9,14,11,201.64439992107845,0.4782606616257993
568,85,11,13,19,229.41435946281982,0.791666336805693
569,68,6,3,9,267.8094430179624,0.9999988888901234
570,74,13,10,9,232.9506076314296,0.3913041776938358
571,77,9,5,10,284.478637284923,0.7142852040819971
572,71,8,10,9,334.1962055683744,0.49999972222237654
573,79,14,5,17,222.14185978903387,0.8947363711913836
574,79,15,13,14,285.844107576825,0.4999998214286352
575,72,10,16,9,283.2812917152045,0.3461537130178027
576,69,12,12,10,299.64402607545884,0.4166664930556279
577,67,8,8,11,277.2526621441984,0.6874995703127685
578,77,13,11,9,282.94478713818626,0.3749998437500651
579,84,12,13,12,237.68883170020672,0.4799998080000768
580,69,7,10,11,353.6136545534658,0.6470584429067983
581,76,10,9,10,193.03415684385908,0.5263155124655198
582,78,6,14,14,217.74797129027314,0.699999650000175
583,70,11,6,13,209.25277554220207,0.7647054325262161
584,64,14,8,6,371.0923874015652,0.27272714876038695
585,83,12,17,10,157.75200480276598,0.3448274673008733
586,70,12,8,9,205.0479774670348,0.4499997750001125
587,75,11,8,5,258.9471600109605,0.2631577562327599
588,78,11,16,7,239.64059878268958,0.25925916323734693
589,76,14,8,11,151.43850961092346,0.49999977272737606
590,81,15,15,10,209.27977742935073,0.33333322222225925
591,77,17,10,10,281.60605381549306,0.37037023319620993
592,83,14,11,17,226.1818972112886,0.6799997280001088
593,68,15,11,12,175.30658733125026,0.4615382840237369
594,77,13,15,8,325.44370275785,0.2857141836735058
595,74,7,7,13,229.39318505714434,0.9285707653065962
596,70,14,12,12,236.21286615253777,0.4615382840237369
597,79,16,13,9,314.38213353599616,0.310344720570786
598,81,11,9,8,193.47201417045733,0.3999998000001
599,71,8,8,13,251.7838876931821,0.8124994921878174
600,74,12,7,12,218.54588545906867,0.6315786149586237
601,70,16,11,11,258.3329018168004,0.40740725651583093
602,76,7,14,8,191.34099263084167,0.38095219954657167
603,77,13,8,12,221.39157371357874,0.5714282993198575
604,71,11,6,9,256.1078559158421,0.5294114532873805
605,71,6,9,14,255.11320514165075,0.9333327111115259
606,78,13,9,16,222.72020017290365,0.7272723966943652
607,77,11,10,15,253.8063297552333,0.7142853741498219
608,84,14,9,11,255.7995787445674,0.4782606616257993
609,73,10,8,16,236.36761725658954,0.8888883950620028
610,70,10,14,13,227.68079788913934,0.5416664409723163
611,76,9,12,8,224.13918471522953,0.38095219954657167
612,70,10,8,8,197.500709956257,0.4444441975310014
613,74,9,9,12,270.09853957325055,0.6666662962965021
614,77,17,10,6,243.32072196137224,0.22222213991772596
615,73,8,8,14,306.85376829012154,0.8749994531253418
616,78,14,11,10,204.4868290871587,0.399999840000064
617,89,11,7,11,217.27969461126324,0.611110771605127
618,72,10,8,14,277.16584698612957,0.7777773456792524
619,72,11,10,10,298.192870800659,0.4761902494332146
620,72,12,10,8,252.1339822943086,0.3636361983471826
621,67,10,8,12,293.3109664581467,0.6666662962965021
622,74,8,18,10,170.2209705757309,0.3846152366864474
623,81,8,11,11,206.95634452140254,0.5789470637120717
624,84,12,21,16,232.6699109192194,0.484848337924746
625,73,14,11,13,236.04490957543385,0.5199997920000832
626,75,10,12,10,300.79998469231316,0.4545452479339782
627,67,12,4,16,196.1181002004952,0.9999993750003906
628,83,10,11,14,251.8615098438823,0.6666663492065004
629,78,12,6,15,297.8927084276587,0.8333328703706276
630,77,7,10,13,297.1968380803711,0.7647054325262161
631,79,10,12,8,263.7326307244937,0.3636361983471826
632,74,14,9,7,318.45750601924146,0.30434769376187226
633,69,13,12,10,160.70221451142478,0.399999840000064
634,76,10,9,11,285.748104845372,0.5789470637120717
635,75,9,13,14,228.37041951923493,0.6363633471075695
636,73,7,9,16,240.0461492856903,0.9999993750003906
637,67,15,11,10,334.93517273958184,0.3846152366864474
638,76,9,9,6,224.92175921593056,0.33333314814825105
639,81,10,9,16,256.67395538938916,0.8421048199448317
640,69,15,10,14,288.23182115191213,0.5599997760000897
641,69,11,13,7,375.29871253137844,0.2916665451389395
642,76,11,11,11,303.97208041236513,0.49999977272737606
643,82,14,10,10,348.75338824951604,0.4166664930556279
644,81,6,14,13,170.37742748082914,0.6499996750001625
645,66,10,7,10,225.26747563776672,0.5882349480970893
646,86,12,17,14,269.28732959230683,0.4827584542212227
647,71,9,7,13,297.2672036656275,0.8124994921878174
648,72,8,15,10,270.8051353435309,0.43478241965981757
649,72,7,8,7,287.6502449719759,0.46666635555576297
650,78,12,11,7,313.4524137499114,0.30434769376187226
651,71,10,6,9,331.99014406771903,0.5624996484377197
652,62,7,7,11,253.37612151620579,0.7857137244901968
653,77,15,10,5,256.58103454317995,0.199999920000032
654,84,12,13,6,155.394261834953,0.2399999040000384
655,81,14,10,6,259.5969419561133,0.24999989583337673
656,65,10,9,16,193.8872877638267,0.8421048199448317
657,64,11,9,8,170.35211156292493,0.3999998000001
658,78,9,10,10,292.92741086715705,0.5263155124655198
659,80,20,14,13,237.25156774254737,0.38235282871975623
660,79,10,9,13,218.26658102891912,0.6842101662051757
661,74,10,9,9,262.73833549452746,0.4736839612189678
662,81,10,13,10,181.89851474996163,0.43478241965981757
663,75,11,8,7,248.20505755523257,0.36842085872586383
664,78,13,12,9,212.2193812877826,0.3599998560000576
665,70,11,11,9,295.49458396458687,0.40909072314058037
666,70,11,5,15,233.344193707618,0.9374994140628662
667,77,6,10,12,332.7551745033973,0.749999531250293
668,73,13,16,12,232.62285729725747,0.41379296076104805
669,82,11,15,8,238.9180162671994,0.30769218934915793
670,65,5,12,8,197.89161229150827,0.4705879584776715
671,71,16,4,10,239.7238340465461,0.49999975000012503
672,68,13,11,7,277.53605005231395,0.2916665451389395
673,74,11,13,10,245.79941753425996,0.4166664930556279
674,68,10,13,7,316.31048107803883,0.30434769376187226
675,87,14,9,15,267.42912747175467,0.6521736294897263
676,68,12,8,10,263.57347258333306,0.49999975000012503
677,74,9,12,10,200.6958330334648,0.4761902494332146
678,67,15,9,11,217.87480137738777,0.4583331423611907
679,68,9,11,13,323.29180066001675,0.6499996750001625
680,70,14,8,5,239.15820415487687,0.2272726239669891
681,82,12,7,15,214.26804126329384,0.7894732686982796
682,78,7,14,5,205.1028760079918,0.2380951247166073
683,71,10,12,14,182.28396904257585,0.6363633471075695
684,77,13,11,13,247.73401350447637,0.5416664409723163
685,79,12,10,9,199.3388714571786,0.40909072314058037
686,74,11,12,6,231.5154914467839,0.26086945179589055
687,75,8,15,12,264.9175497316306,0.5217389035917811
688,71,12,8,9,250.02297467908224,0.4499997750001125
689,80,7,11,14,266.89038431058515,0.7777773456792524
690,69,8,10,14,260.97344385715587,0.7777773456792524
691,81,15,15,12,268.17992263386395,0.3999998666667111
692,65,9,10,12,198.2722933152859,0.6315786149586237
693,69,9,6,8,233.31062562053694,0.5333329777780148
694,84,11,9,14,347.31418726400955,0.699999650000175
695,75,9,13,10,255.34389052984403,0.4545452479339782
696,76,6,13,12,227.04375797988294,0.6315786149586237
697,88,15,15,10,300.8267839434841,0.33333322222225925
698,86,17,10,9,275.34423561246354,0.33333320987658893
699,77,8,14,13,180.98531922717896,0.5909088223141716
700,64,8,9,9,216.6829118627239,0.5294114532873805
701,81,8,14,13,243.94058219916795,0.5909088223141716
702,65,9,11,9,143.60298163784478,0.4499997750001125
703,64,12,9,10,268.24161924579266,0.4761902494332146
704,72,7,18,11,212.744158269476,0.4399998240000704
705,75,12,14,9,334.23414054087505,0.3461537130178027
706,70,17,11,14,243.26394937981567,0.4999998214286352
707,69,8,9,7,223.19271268896298,0.41176446366796254
708,74,11,7,10,327.10297296674014,0.5555552469137517
709,68,11,13,8,179.23585170685266,0.3333331944445023
710,79,9,6,11,224.4890419307866,0.7333328444447704
711,73,13,17,8,285.62562617383236,0.2666665777778074
712,72,7,8,7,285.1450904708613,0.46666635555576297
713,76,8,16,11,276.9816189323395,0.4583331423611907
714,79,13,15,12,317.82664828179895,0.42857127551025875
715,76,15,7,6,259.46257729811686,0.27272714876038695
716,79,20,13,11,230.79859373042882,0.3333332323232629
717,71,6,14,8,145.4550575539881,0.3999998000001
718,77,6,17,16,248.06819839147485,0.6956518714557081
719,73,10,12,9,221.94369130698738,0.40909072314058037
720,72,5,7,15,273.3504965764424,1.2499989583342015
721,73,13,7,15,275.82785536768137,0.7499996250001875
722,77,9,15,10,251.32344098992348,0.4166664930556279
723,70,12,4,10,365.1926845716899,0.6249996093752441
724,78,5,9,16,247.200908398019,1.1428563265311953
725,72,11,9,12,228.11811990403922,0.59999970000015
726,76,10,16,7,182.5243760877913,0.2692306656805132
727,59,8,10,14,269.649507499835,0.7777773456792524
728,72,14,13,6,250.55538625282944,0.22222213991772596
729,69,10,15,7,352.84505120923586,0.2799998880000448
730,84,13,12,11,235.11865726117347,0.4399998240000704
731,80,12,11,14,241.5801628785322,0.6086953875237445
732,81,8,12,10,244.38345263067276,0.49999975000012503
733,69,10,10,10,271.71801043449636,0.49999975000012503
734,68,11,3,11,277.6422726162667,0.7857137244901968
735,66,9,6,8,197.00202096311523,0.5333329777780148
736,84,13,14,20,225.3579603034074,0.7407404663924199
737,79,13,11,8,275.4163684401084,0.3333331944445023
738,75,17,8,9,283.25810760473394,0.3599998560000576
739,79,12,14,13,314.19052378542955,0.49999980769238167
740,82,15,12,5,313.4153677484063,0.18518511659810497
741,79,12,11,6,246.11812130690262,0.26086945179589055
742,74,10,11,13,246.06805373215064,0.619047324263179
743,75,12,11,12,356.30287121081454,0.5217389035917811
744,82,13,17,12,243.1453601441785,0.3999998666667111
745,79,11,13,15,257.2008477728544,0.6249997395834419
746,80,11,8,15,301.180506062035,0.7894732686982796
747,66,5,11,11,298.2090620481897,0.6874995703127685
748,72,9,10,4,241.64574375599227,0.21052620498620792
749,81,8,11,8,250.9336161947821,0.42105240997241583
750,74,10,10,13,219.9156196631734,0.6499996750001625
751,78,10,16,10,287.2483955114574,0.3846152366864474
752,69,12,11,6,216.45205882911523,0.26086945179589055
753,77,10,15,17,223.3993120429676,0.6799997280001088
754,72,11,9,10,232.89344686878098,0.49999975000012503
755,75,14,12,10,280.5332220911838,0.3846152366864474
756,77,8,7,7,278.58975253323194,0.46666635555576297
757,73,9,11,9,299.1924061661943,0.4499997750001125
758,64,5,11,7,272.91734264797157,0.4374997265626709
759,82,13,9,15,300.1522423389487,0.6818178719009673
760,75,17,6,9,331.93332083411286,0.3913041776938358
761,77,8,2,21,249.1687480957368,2.0999979000021
762,70,8,9,12,236.52399743818935,0.7058819377165072
763,75,9,12,7,188.78816969738594,0.3333331746032502
764,69,9,10,7,208.2119046074159,0.36842085872586383
765,87,15,10,11,211.57671188744715,0.4399998240000704
766,75,6,11,8,224.33865647212554,0.4705879584776715
767,68,8,10,15,237.82772439644938,0.8333328703706276
768,81,8,11,10,167.4007606218259,0.5263155124655198
769,77,6,15,9,303.79475277343045,0.4285712244898931
770,87,10,14,10,240.20769386609498,0.4166664930556279
771,64,15,2,12,242.28816111919812,0.7058819377165072
772,77,15,8,18,270.94803447282175,0.7826083553876716
773,71,11,13,8,305.2484272204149,0.3333331944445023
774,73,12,7,13,273.7926756628926,0.6842101662051757
775,63,5,11,6,308.31308930452616,0.3749997656251465
776,81,14,5,8,206.76107680648715,0.42105240997241583
777,78,12,15,9,196.87390232849788,0.33333320987658893
778,65,12,8,6,292.23449733897786,0.299999850000075
779,77,17,10,6,279.9620467128429,0.22222213991772596
780,92,10,14,13,326.7207310154091,0.5416664409723163
781,70,13,5,12,238.44468260884878,0.6666662962965021
782,73,14,6,9,218.00170558867933,0.4499997750001125
783,71,8,6,13,211.70860082752046,0.9285707653065962
784,67,5,11,11,233.53574727052361,0.6874995703127685
785,74,12,11,5,284.1785933632947,0.21739120982990878
786,69,11,11,8,198.84678314861017,0.3636361983471826
787,75,8,10,9,241.84694799566165,0.49999972222237654
788,77,12,15,13,226.3459662812206,0.4814813031550729
789,81,13,9,11,272.5145274369581,0.49999977272737606
790,80,17,10,7,275.18900129169845,0.25925916323734693
791,77,15,9,9,258.71465262209784,0.3749998437500651
792,70,10,12,10,282.2334055765758,0.4545452479339782
793,86,9,15,6,304.7287389562387,0.24999989583337673
794,70,10,6,10,258.0976307433897,0.6249996093752441
795,65,9,6,12,243.1650270905649,0.7999994666670223
796,70,13,13,10,311.6211218457347,0.3846152366864474
797,64,12,9,7,224.45355563804014,0.3333331746032502
798,81,11,15,10,218.48674420313282,0.3846152366864474
799,80,14,17,10,189.49875946096458,0.3225805411030513
800,76,8,13,14,285.95791471631,0.6666663492065004
801,80,11,17,13,224.21979312299013,0.464285548469447
802,79,14,13,14,308.57284167253965,0.5185183264746939
803,69,7,8,14,292.88975896681393,0.9333327111115259
804,68,13,6,7,221.99176334202411,0.36842085872586383
805,78,13,12,5,261.7139360602266,0.199999920000032
806,73,10,8,14,295.7585622647674,0.7777773456792524
807,72,5,13,9,240.71193849519057,0.49999972222237654
808,82,11,6,14,259.44371414883204,0.8235289273359251
809,76,9,9,14,241.34476385204525,0.7777773456792524
810,70,4,13,13,196.8366784747624,0.7647054325262161
811,76,7,13,13,205.94145926423263,0.6499996750001625
812,79,8,8,6,254.0193264863134,0.3749997656251465
813,77,8,12,14,257.90539331086296,0.699999650000175
814,78,9,15,11,193.62617171421272,0.4583331423611907
815,75,15,10,13,222.95091104061916,0.5199997920000832
816,80,13,9,14,306.1869933947955,0.6363633471075695
817,62,11,8,9,259.6891733499141,0.4736839612189678
818,87,9,15,11,197.38142701147615,0.4583331423611907
819,68,8,8,6,221.3780583496308,0.3749997656251465
820,72,11,12,11,236.10434732470415,0.4782606616257993
821,80,13,16,13,259.9675199572926,0.4482757074911354
822,71,10,10,14,255.73492387614755,0.699999650000175
823,81,12,13,11,263.2103639300254,0.4399998240000704
824,69,8,15,5,339.08289582810744,0.21739120982990878
825,67,9,12,6,354.7321951907593,0.28571414965992875
826,73,10,9,8,316.48664153117676,0.42105240997241583
827,70,15,11,9,225.48118176759783,0.3461537130178027
828,69,12,7,7,318.17412413383784,0.36842085872586383
829,74,11,12,9,204.4053915181924,0.3913041776938358
830,71,7,9,17,257.9998788067277,1.0624993359379151
831,73,11,13,6,168.15673670039448,0.24999989583337673
832,76,8,13,6,208.02764477393157,0.28571414965992875
833,72,10,9,10,244.25670751352723,0.5263155124655198
834,88,15,19,10,317.3637178151856,0.2941175605536586
835,70,8,10,13,283.5448194593453,0.7222218209878772
836,77,11,11,12,229.6227238918281,0.5454542975207739
837,82,10,11,10,219.80407679697691,0.4761902494332146
838,65,8,11,11,211.33249147123877,0.5789470637120717
839,72,14,17,6,299.16673776109104,0.19354832466183075
840,74,12,9,9,170.31716085581897,0.4285712244898931
841,79,16,13,12,237.47785359793838,0.41379296076104805
842,74,9,6,8,273.15936758608666,0.5333329777780148
843,78,15,11,12,212.43838308892745,0.4615382840237369
844,73,12,12,5,306.8712515519349,0.20833324652781396
845,68,11,12,8,157.60792886503665,0.34782593572785403
846,77,9,10,13,270.35921368926853,0.6842101662051757
847,76,8,6,15,236.7943007592165,1.0714278061229956
848,73,7,9,15,247.42338554114002,0.9374994140628662
849,76,11,13,7,296.26433420469783,0.2916665451389395
850,74,9,17,13,220.02782147199616,0.49999980769238167
851,74,14,13,8,281.93923203498065,0.29629618655696793
852,78,5,13,8,334.80235398285083,0.4444441975310014
853,76,11,15,10,273.5996634456144,0.3846152366864474
854,75,11,9,11,242.72795496452719,0.5499997250001375
855,80,11,11,17,224.49392377219635,0.772726921487763
856,73,8,15,8,268.77382754595226,0.34782593572785403
857,78,13,19,7,232.4293663493104,0.21874993164064635
858,79,13,10,12,303.0555090581075,0.5217389035917811
859,67,13,10,13,284.166239209515,0.5652171455577628
860,66,7,8,9,271.3504749903287,0.5999996000002666
861,82,13,10,10,322.9901869557947,0.43478241965981757
862,73,9,11,10,266.45276408624034,0.49999975000012503
863,68,13,11,6,294.09703360079783,0.24999989583337673
864,77,12,15,7,289.2241759077092,0.25925916323734693
865,73,5,11,15,271.2313542636895,0.9374994140628662
866,79,14,13,9,206.91017152892513,0.33333320987658893
867,77,12,8,11,302.3086223845988,0.5499997250001375
868,75,9,15,10,243.6720415159968,0.4166664930556279
869,71,17,12,10,306.7273521120741,0.3448274673008733
870,74,12,17,7,227.24369874689265,0.24137922711061136
871,73,13,9,8,201.6169051650512,0.3636361983471826
872,83,9,11,12,305.62928118536644,0.59999970000015
873,76,11,6,10,293.9780671255842,0.5882349480970893
874,71,11,11,8,242.56506708757377,0.3636361983471826
875,71,9,7,10,333.8204638890479,0.6249996093752441
876,68,8,8,13,252.80939241632808,0.8124994921878174
877,67,5,12,10,211.65456126839135,0.5882349480970893
878,78,13,9,15,275.8754083169299,0.6818178719009673
879,71,12,10,7,176.3688803646749,0.31818167355378474
880,76,14,10,7,233.26923527875866,0.2916665451389395
881,72,13,11,11,279.3579614421658,0.4583331423611907
882,86,19,11,13,256.9370112063587,0.433333188888937
883,82,10,7,9,351.31095650298175,0.5294114532873805
884,68,12,8,10,240.72236192251847,0.49999975000012503
885,72,7,12,20,219.13467645356565,1.0526310249310395
886,81,15,8,14,224.69362681356841,0.6086953875237445
887,72,8,17,8,155.02333693021941,0.3199998720000512
888,81,11,18,10,296.9396384058816,0.3448274673008733
889,81,9,18,11,182.48974466592958,0.40740725651583093
890,75,10,8,13,172.0186086934003,0.7222218209878772
891,80,7,17,12,261.55403445995483,0.49999979166675346
892,70,11,5,9,166.27209388093576,0.5624996484377197
893,65,10,9,8,270.98882326511466,0.42105240997241583
894,81,15,9,12,213.01787983332702,0.49999979166675346
895,81,6,7,14,296.8700329011517,1.0769222485213472
896,63,6,12,9,263.8703806925142,0.49999972222237654
897,63,9,12,13,209.84330803663372,0.619047324263179
898,76,11,8,8,238.06273056676028,0.42105240997241583
899,78,7,13,12,311.20505557264426,0.59999970000015
900,76,9,10,12,175.82597118430365,0.6315786149586237
901,71,8,8,12,288.48081928005405,0.749999531250293
902,75,11,6,12,302.98583649974313,0.7058819377165072
903,68,11,7,9,257.0982428764524,0.49999972222237654
904,79,15,8,8,214.1520212492014,0.34782593572785403
905,69,8,13,16,246.85920721140204,0.7619043990931433
906,69,7,13,11,292.4590946000435,0.5499997250001375
907,69,11,10,5,329.23018493471403,0.2380951247166073
908,72,14,9,8,333.6658443717598,0.34782593572785403
909,75,9,13,11,310.68612366192116,0.49999977272737606
910,70,12,16,3,160.72855721213134,0.10714281887756469
911,68,12,8,9,316.91194248446686,0.4499997750001125
912,89,7,17,10,251.67461264772584,0.4166664930556279
913,68,8,12,10,405.9416705077779,0.49999975000012503
914,71,10,16,10,202.14669144862248,0.3846152366864474
915,67,10,6,9,268.0358391178121,0.5624996484377197
916,67,11,6,13,246.6528060619557,0.7647054325262161
917,73,8,8,9,288.995770119556,0.5624996484377197
918,79,8,14,6,162.3628618951266,0.27272714876038695
919,86,11,11,19,289.9415991772549,0.8636359710745586
920,71,5,10,12,301.55690495971993,0.7999994666670223
921,65,12,8,9,249.82400204273486,0.4499997750001125
922,72,12,9,6,228.77667314513027,0.28571414965992875
923,65,4,8,14,234.53304377763143,1.1666656944452547
924,70,7,12,14,242.2726639330917,0.7368417174517277
925,76,11,10,13,289.72625180856016,0.619047324263179
926,65,11,9,12,286.41199959402485,0.59999970000015
927,74,6,5,12,259.0070644697925,1.0909080991744553
928,85,11,14,9,228.9325316669482,0.3599998560000576
929,80,10,12,9,303.43449710755635,0.40909072314058037
930,80,8,11,9,262.53064259939055,0.4736839612189678
931,74,7,8,12,295.5081353897154,0.7999994666670223
932,78,14,13,11,325.94977709263736,0.40740725651583093
933,70,16,9,10,258.8621640860665,0.399999840000064
934,86,12,12,11,301.4458333943449,0.4583331423611907
935,76,11,16,10,199.41752606497045,0.37037023319620993
936,82,8,15,16,292.03205034537405,0.6956518714557081
937,75,17,11,11,279.39600766648164,0.39285700255107053
938,75,4,12,18,285.5926272289509,1.1249992968754394
939,77,12,12,15,277.33356652722915,0.6249997395834419
940,70,11,11,11,292.4791323444814,0.49999977272737606
941,80,11,19,8,182.90625460668872,0.2666665777778074
942,73,14,13,14,282.4514144234508,0.5185183264746939
943,82,14,15,10,367.1618267327775,0.3448274673008733
944,81,12,10,10,268.4055020634274,0.4545452479339782
945,73,11,9,9,136.78169975477078,0.4499997750001125
946,75,7,9,14,259.3280745215915,0.8749994531253418
947,65,6,14,10,271.89724343096816,0.49999975000012503
948,70,12,7,8,210.35971708344346,0.42105240997241583
949,73,10,13,10,203.34845657960483,0.43478241965981757
950,74,10,12,8,199.19718546228057,0.3636361983471826
951,80,13,9,10,276.0345294785536,0.4545452479339782
952,79,17,11,13,261.73404569207537,0.464285548469447
953,68,10,8,12,264.01514158719306,0.6666662962965021
954,79,6,12,17,249.46193380852188,0.9444439197533779
955,71,12,7,11,213.2432955623937,0.5789470637120717
956,75,13,9,5,154.7328915191741,0.2272726239669891
957,78,7,20,7,193.59345866688605,0.25925916323734693
958,74,7,9,7,281.0474178636012,0.4374997265626709
959,77,9,15,12,218.36749514642202,0.49999979166675346
960,76,12,13,6,285.2970910624071,0.2399999040000384
961,85,13,14,9,236.06384960968444,0.33333320987658893
962,84,9,11,15,229.45544616475368,0.7499996250001875
963,72,5,10,11,198.37458317107348,0.7333328444447704
964,65,11,7,6,261.45594136042183,0.33333314814825105
965,85,14,13,9,246.3776028037911,0.33333320987658893
966,81,13,8,12,314.69938542860365,0.5714282993198575
967,80,13,12,11,283.126763176276,0.4399998240000704
968,79,8,8,12,244.47899637400076,0.749999531250293
969,68,10,10,8,295.5831027785661,0.3999998000001
970,75,12,11,12,238.7629762471138,0.5217389035917811
971,67,12,10,9,212.83969940684545,0.40909072314058037
972,82,14,4,12,213.94035911735003,0.6666662962965021
973,78,15,13,9,260.2238718509429,0.32142845663269404
974,74,13,14,12,266.89123361075184,0.4444442798354519
975,80,11,15,11,243.8620622240496,0.4230767603550922
976,73,10,6,10,218.02227188401466,0.6249996093752441
977,78,8,8,14,282.18195151230896,0.8749994531253418
978,79,9,12,13,323.8839218846897,0.619047324263179
979,94,17,12,9,260.41926166910815,0.310344720570786
980,85,15,7,14,278.41610592703046,0.6363633471075695
981,71,10,16,8,285.0086770007046,0.30769218934915793
982,67,13,8,12,250.61004693574054,0.5714282993198575
983,77,6,8,10,222.22631112790768,0.7142852040819971
984,72,9,8,12,269.30513483068546,0.7058819377165072
985,75,15,12,9,337.4339877496405,0.33333320987658893
986,78,12,12,13,232.50376158890688,0.5416664409723163
987,84,13,15,7,305.2767608918143,0.2499999107143176
988,76,11,11,12,289.52352158157277,0.5454542975207739
989,76,13,15,10,308.65749134569654,0.3571427295918823
990,80,8,9,17,259.7749263342277,0.9999994117650519
991,74,14,6,10,271.7828749936228,0.49999975000012503
992,81,12,15,11,298.69991942277323,0.40740725651583093
993,73,17,8,9,207.42538399108238,0.3599998560000576
994,78,11,13,7,195.8535781775055,0.2916665451389395
995,75,11,9,9,348.3563394950917,0.4499997750001125
996,75,12,10,12,207.24349071492364,0.5454542975207739
997,78,15,7,7,263.6582833770637,0.31818167355378474
998,72,17,13,6,280.23631291287234,0.19999993333335556
999,75,9,9,12,226.57713924682392,0.6666662962965021
1000,82,14,11,14,218.3197026029395,0.5599997760000897
